,Unnamed: 0,id_0,name_0,id_1,name_1,song,successful_1,successful_0
10174,10174,4XKx3nbrJOCtzsQtfd4Lwu,Huicho & Toño,7awyvLSthqOcL5A3hnR1pf,Alex Gargolas,"{'popularity': 9, 'song_name': 'Besame', 'release_date': '2001-07-13', 'artists': ['Alex Gargolas', 'Alberto Stylee', 'Huicho & Toño']}",0,0
10175,10175,6AgTAQt8XS6jRWi4sX7w49,Polo G,7b79bQFziJFedJb75k6hFt,Tion Wayne,"{'popularity': 50, 'song_name': 'Rock Dat (feat. Polo G)', 'release_date': '2021-09-17', 'artists': ['Tion Wayne', 'Polo G']}",0,0
10176,10176,787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,"{'popularity': 46, 'song_name': 'Faded - Luke Christopher Remix', 'release_date': '2016-04-29', 'artists': ['Alan Walker', 'Luke Christopher']}",0,0
10177,10177,4vgjQjCW4yF0dQdfmx2uEs,Oliver Twizt,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,"{'popularity': 16, 'song_name': 'Black Widow - Oliver Twizt Remix', 'release_date': '2014-01-01', 'artists': ['Iggy Azalea', 'Rita Ora', 'Oliver Twizt']}",0,0
10178,10178,36Sz05D8Ohp3spXD5fIvz1,Gareth Wyn,6vWDO969PvNqNYHIOW5v0m,Beyoncé,"{'popularity': 42, 'song_name': 'Garth.Waaaav', 'release_date': '2020-02-28', 'artists': ['David Morris']}",1,0
10179,10179,33JQK4UoS2aMPYBfdB5Ftt,Ryan Riback,7llMtOUpODk2CSGNYprj7W,Panny,"{'popularity': 0, 'song_name': 'This Feeling - PANNY Remix', 'release_date': '2018-12-21', 'artists': ['IYES', 'Ryan Riback', 'Panny']}",0,0
10180,10180,3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,3TVXtAsR1Inumwj472S9r4,Drake,"{'popularity': 73, 'song_name': ""You're Mines Still (feat. Drake)"", 'release_date': '2021-07-23', 'artists': ['Yung Bleu', 'Drake']}",0,0
10181,10181,1eQJUHJRurFXGd3j8i8W4x,Lady Du,3Oa0mJQWQrUOqJ8fcLuu7l,DBN Gogo,"{'popularity': 22, 'song_name': 'Dakiwe (Mixed)', 'release_date': '2021-11-12', 'artists': ['Lady Du', 'DBN Gogo', 'Mr JazziQ', 'Seekay', 'Busta 929']}",0,0
10182,10182,1Ck3UYsoNkZ63PLY8yZR33,Abidoza,1IrLotTyQrRqfXjfap3v01,Tall Arse Tee,"{'popularity': 7, 'song_name': 'Sthandwa Saam', 'release_date': '2020-07-31', 'artists': ['Major League Djz', 'Abidoza', 'Tall Arse Tee', 'Senzo Afrika']}",0,0
10183,10183,0GgY7hjMoGDsX8ZDe2mwds,Soolking,7CUFPNi1TU8RowpnFRSsZV,Niska,"{'popularity': 74, 'song_name': 'Balader', 'release_date': '2022-05-26', 'artists': ['Soolking', 'Niska']}",0,0
10184,10184,5f7VJjfbwm532GiveGC0ZK,Lil Baby,6VRo8AG3IwjnGMBC8RsQwp,Dj The Rapper,"{'popularity': 34, 'song_name': ""Too Many M's"", 'release_date': '2020-08-07', 'artists': ['Dj The Rapper', 'Lil Baby', 'Clemm Rishad']}",0,0
10185,10185,27w1NoOLMX7tJMYqcetPyG,VIC MENSA,6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,"{'popularity': 50, 'song_name': 'DRIVE ME CRAZY', 'release_date': '2016-05-06', 'artists': ['KAYTRANADA', 'VIC MENSA']}",0,0
10186,10186,7h7ahzbTkbAFsshWJ7fOrc,Anton Powers,7u4ayw4QFEsolPxZgnPAMT,Jonasu,"{'popularity': 14, 'song_name': 'On My Mind - Anton Powers Remix', 'release_date': '2022-01-14', 'artists': ['Jonasu', 'JC Stewart', 'Anton Powers']}",0,0
10187,10187,4SsVbpTthjScTS7U2hmr1X,Arcángel,68w2t0wbrGnxSIUHzWs5bt,Lito Kirino,"{'popularity': 30, 'song_name': 'Tu No Eres Ganga', 'release_date': '2018-09-01', 'artists': ['Lito Kirino', '24', 'Tali Goya', 'Arcángel']}",0,0
10188,10188,3hcs9uc56yIGFCSy9leWe7,Lil Durk,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,"{'popularity': 47, 'song_name': 'My Side (feat. Youngboy Never Broke Again)', 'release_date': '2017-11-27', 'artists': ['Lil Durk', 'YoungBoy Never Broke Again']}",0,0
10189,10189,5ttgIeUVka6FLyi00Uu5h8,Jauz,6Vh6UDWfu9PUSXSzAaB3CW,Example,"{'popularity': 33, 'song_name': 'In The Zone', 'release_date': '2018-03-23', 'artists': ['Jauz', 'Example']}",0,0
10190,10190,2faLHCwToqDd4C53QiWIKj,Moto Blanco,4dpARuHxo51G3z768sgnrY,Adele,"{'popularity': 10, 'song_name': 'Set Fire to the Rain (Moto Blanco Edit)', 'release_date': '2012-05-22', 'artists': ['Jukebox Envy']}",0,0
10191,10191,2SrWifjYv7b5tR8EzEmn1x,Golden Features,6nxWCVXbOlEVRexSbLsTer,Flume,"{'popularity': 20, 'song_name': 'Lose It - Golden Features Remix', 'release_date': '2017-04-07', 'artists': ['Flume', 'VIC MENSA', 'Golden Features']}",0,0
10192,10192,1UjxAZqzphB1tsMb1aWBj0,Omega,65jIUih0ZeTUJhSTRuYxpi,Omy de Oro,"{'popularity': 48, 'song_name': 'Punto Medio - Unplugged', 'release_date': '2020-01-03', 'artists': ['Omy de Oro', 'Omega']}",0,0
10193,10193,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,"{'popularity': 58, 'song_name': 'Purple Emoji (feat. J. Cole)', 'release_date': '2019-05-20', 'artists': ['Ty Dolla $ign', 'J. Cole']}",0,0
10194,10194,4KhhrxYUjhYz3AYirtxBmD,Jonathan Peters,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"{'popularity': 13, 'song_name': 'Rude Boy - Jonathan Peters Club Banger', 'release_date': '2010-01-01', 'artists': ['Rihanna', 'Jonathan Peters', 'Jim Heinez']}",0,0
10195,10195,18CJ8k3h2Rggioow01dlwP,Cassper Nyovest,1GXwvsKGbhtxZ6nBjV2liL,Alie Keys,"{'popularity': 17, 'song_name': 'The Streets', 'release_date': '2021-09-17', 'artists': ['Dj Melzi', 'Cassper Nyovest', 'Alie Keys', 'Abidoza']}",0,0
10196,10196,3W6rDpEiOyC5QuEpxyToRX,SODF,6DgP9otnZw5z6daOntINxp,Joel Corry,"{'popularity': 5, 'song_name': 'Sorry - SODF & Westend Remix', 'release_date': '2019-12-13', 'artists': ['Joel Corry', 'SODF', 'Westend']}",0,0
10197,10197,0NGAZxHanS9e0iNHpR8f2W,Alok,4cdyqaBREB68H77QKCrKP1,Dubdogz,"{'popularity': 25, 'song_name': 'Free My Mind (with DubDogz) - Joy Corporation Remix', 'release_date': '2020-04-21', 'artists': ['Alok', 'Rooftime', 'Dubdogz', 'Joy Corporation']}",0,0
10198,10198,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,4AYG3XplRutJ0DcGNj7K1I,Adam Kay,"{'popularity': 7, 'song_name': 'Break My Fall - Adam Kay + Pettigrew + Soha Remix', 'release_date': '2008-04-26', 'artists': ['Tiësto', 'BT', 'Adam Kay', 'A. Pettigrew', 'Soha']}",0,0
10199,10199,00sAT5YX8W3xNd1EuqyHw9,Dada Life,1vCWHaC5f2uS3yhpwWbIA6,Avicii,"{'popularity': 12, 'song_name': 'Cookies with a Smile - Avicii Remix', 'release_date': '2010-05-03', 'artists': ['Dada Life', 'Avicii']}",0,0
10200,10200,2mxe0TnaNL039ysAj51xPQ,R. Kelly,4OBJLual30L7gRl5UkeRcT,T.I.,"{'popularity': 27, 'song_name': 'Can You Learn (feat. R. Kelly)', 'release_date': '2012-12-18', 'artists': ['T.I.', 'R. Kelly']}",0,0
10201,10201,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"{'popularity': 34, 'song_name': ""This Ain't A Scene, It's An Arms Race - Kanye West Remix (Explicit Main Verson)"", 'release_date': '2007-01-01', 'artists': ['Fall Out Boy', 'Kanye West']}",0,0
10202,10202,38wGnQ9uC7XyV0TFHaEiO4,VIP,7JMPwFdbHhPe46HDJXKhA5,Black Saint,"{'popularity': 0, 'song_name': '.556', 'release_date': '2022-04-19', 'artists': ['LitooBandzz']}",0,0
10203,10203,2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,7A8S43ryYdbWpJKeHRZRcq,JACKBOYS,"{'popularity': 68, 'song_name': 'GANG GANG', 'release_date': '2019-12-27', 'artists': ['JACKBOYS', 'Sheck Wes']}",0,0
10204,10204,40nMA0hQ3ZShOLm2AEn2Nb,Mama Aoki,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,"{'popularity': 37, 'song_name': 'Moshi Moshi (feat. Mama Aoki)', 'release_date': '2018-04-20', 'artists': ['Steve Aoki', 'Vini Vici', 'Mama Aoki']}",0,0
10205,10205,0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,7JWJASC3pu3z8Dv8wgCZUp,Baby We Dogg Of the Slausonboyz,"{'popularity': 23, 'song_name': 'Shed A Tear (Feat. Coby Supreme, Hoodsta Rob & Baby We Dogg Of the Slausonboyz)', 'release_date': '2009-08-18', 'artists': ['Nipsey Hussle', 'Baby We Dogg Of the Slausonboyz', 'Coby Supreme', 'Hoodsta Rob']}",0,0
10206,10206,5jm3x1qIibWdKSEMw2G011,Moksi,7GQsOji7pfixzkLt63awo5,Tony Romera,"{'popularity': 9, 'song_name': 'Downtown - Tony Romera Remix', 'release_date': '2019-11-08', 'artists': ['Moksi', 'Ookay', 'Tony Romera']}",0,0
10207,10207,0rEj1VGJGJIxCn3H9B3kWb,Otira,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,"{'popularity': 13, 'song_name': 'Love You More - Otira Remix', 'release_date': '2020-05-22', 'artists': ['Steve Aoki', 'LAY', 'will.i.am', 'Otira']}",0,0
10208,10208,3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,6pNgnvzBa6Bthsv8SrZJYl,Hatsune Miku,"{'popularity': 65, 'song_name': 'Daisy 2.0 (feat. Hatsune Miku)', 'release_date': '2020-12-11', 'artists': ['Ashnikko', 'Hatsune Miku']}",0,0
10209,10209,23fqKkggKUBHNkbKtXEls4,Kygo,7kNqXtgeIwFtelmRjWv205,John Summit,"{'popularity': 52, 'song_name': 'Freeze - John Summit Remix', 'release_date': '2022-07-15', 'artists': ['Kygo', 'John Summit']}",0,0
10210,10210,1LOB7jTeEV14pHai6EXSzF,Cash Cash,6fzQ81ouajOEFqCIB9VwrS,Morgan Evans,"{'popularity': 38, 'song_name': 'Diamonds - Cash Cash Remix', 'release_date': '2020-05-29', 'artists': ['Morgan Evans', 'Cash Cash']}",0,0
10211,10211,11kqDl2aD16o6UxGkVpxBA,Carole Cole,7v4imS0moSyGdXyLgVTIV7,Nat King Cole,"{'popularity': 11, 'song_name': ""Ain't She Sweet"", 'release_date': '2014-05-27', 'artists': ['Nat King Cole', 'Carole Cole', 'Natalie Cole']}",0,0
10212,10212,1WWT4mBMw1S2OTXF1HfKoe,Mic Righteous,4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,"{'popularity': 52, 'song_name': 'Oath (feat. Becky G)', 'release_date': '2012-10-02', 'artists': ['Cher Lloyd', 'Becky G']}",0,0
10213,10213,5n9bMYfz9qss2VOW89EVs2,Bomba Estéreo,7fKO99ryLDo8VocdtVvwZW,Yemi Alade,"{'popularity': 39, 'song_name': 'Conexión Total', 'release_date': '2021-09-10', 'artists': ['Bomba Estéreo', 'Yemi Alade']}",1,0
10214,10214,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,4r63FhuTkUYltbVAg5TQnk,DaBaby,"{'popularity': 52, 'song_name': 'iPHONE (with Nicki Minaj)', 'release_date': '2019-09-27', 'artists': ['DaBaby', 'Nicki Minaj']}",0,0
10215,10215,4AA474G2hRfrHyGrfyDseO,Mozzy,5ayK4vmpLgBaKsQK7gHPiZ,Kay Nine Tha Boss,"{'popularity': 3, 'song_name': ""Nothin'"", 'release_date': '2020-03-26', 'artists': ['Kay Nine Tha Boss', 'Mozzy', 'Frost4eva']}",1,0
10216,10216,0N3AcLTAS3vcx93PxN2Agb,Major League Djz,3V92a6UkYUgTCH1GzXlut8,Mr. JazziQ,"{'popularity': 27, 'song_name': 'Ayeyeye', 'release_date': '2020-12-11', 'artists': ['Major League Djz', 'Abidoza', 'Costa Titch', 'Reece Madlisa', 'Mr. JazziQ', 'Zuma']}",0,0
10217,10217,5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,7eLcDZDYHXZCebtQmVFL25,Aitana,"{'popularity': 63, 'song_name': '+ (MÁS)', 'release_date': '2020-12-10', 'artists': ['Aitana', 'Cali Y El Dandee']}",0,0
10218,10218,0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,6mPZJXtFVaakznkRxdgWtC,Throttle,"{'popularity': 44, 'song_name': 'Baddest Behaviour - Timmy Trumpet Remix', 'release_date': '2017-10-16', 'artists': ['Throttle', 'Timmy Trumpet']}",0,0
10219,10219,5lwT6gFdwV3Wcol07KUiJx,Mike Mago,6WpxpY67c3tPxHouatk7TM,Megan Brands,"{'popularity': 35, 'song_name': 'Am I Dreaming (feat. Megan Brands)', 'release_date': '2021-07-02', 'artists': ['Mike Mago', 'MAU', 'Mohka', 'Megan Brands']}",0,0
10220,10220,4AGwPDdh1y8hochNzHy5HC,RAC,7xX8UQTwYN2SDwlpmpkW47,Samburg,"{'popularity': 18, 'song_name': 'Back of the Car - Samburg Remix', 'release_date': '2015-10-16', 'artists': ['RAC', 'Samburg']}",0,0
10221,10221,3Isy6kedDrgPYoTS1dazA9,Sean Paul,5tlNJfV9UIpgnbWmvUEFu7,Gentleman,"{'popularity': 30, 'song_name': 'Ovaload', 'release_date': '2017-06-02', 'artists': ['Gentleman', 'Sean Paul']}",0,0
10222,10222,0BBwlSQvHHtahgYpLj1wJE,Shaun Frank,3o6TKTQIu0lCYcNtSO3i1G,Prinze George,"{'popularity': 17, 'song_name': 'Together', 'release_date': '2021-08-13', 'artists': ['Shaun Frank', 'Prinze George']}",1,0
10223,10223,5UopXhshFFqRIMfeZrBclq,Ceky Viciny,5ypEYwWaSgtjBPCPcredFM,Nfasis,"{'popularity': 32, 'song_name': 'Asicalao', 'release_date': '2020-01-14', 'artists': ['Nfasis', 'Ceky Viciny', 'El Cherry Scom']}",0,0
10224,10224,3jNm5wvIx1eR5NDdXhMkNV,Duke & Jones,47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,"{'popularity': 33, 'song_name': 'Break of Dawn - Duke & Jones Remix', 'release_date': '2019-06-07', 'artists': ['Yellow Claw', 'Stoltenhoff', 'Duke & Jones']}",0,0
10225,10225,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6i392l38cR3uBPF0DbNs7S,Quality Control,"{'popularity': 57, 'song_name': 'Pink Toes (Offset, DaBaby feat. Gunna)', 'release_date': '2019-08-16', 'artists': ['Quality Control', 'Offset', 'DaBaby', 'Gunna']}",1,0
10226,10226,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,0jS6VTFGujWxinY5TSQwOG,Kevin Saunderson,"{'popularity': 3, 'song_name': 'It Could Be - Kevin Saunderson & Dantiez Club Mix', 'release_date': '2020-03-20', 'artists': ['Armin van Buuren', 'Inner City', 'Kevin Saunderson', 'Dantiez']}",0,0
10227,10227,0I5HubncQ8E1MFZOlPDY4J,Trinidad James,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,"{'popularity': 39, 'song_name': 'Uptown Funk (feat. Bruno Mars) - Trinidad James Remix', 'release_date': '2015-06-29', 'artists': ['Mark Ronson', 'Bruno Mars', 'Trinidad James']}",0,0
10228,10228,1sBkRIssrMs1AbVkOJbc7a,Rick Ross,3TVXtAsR1Inumwj472S9r4,Drake,"{'popularity': 79, 'song_name': 'Money In The Grave (Drake ft. Rick Ross)', 'release_date': '2019-06-15', 'artists': ['Drake', 'Rick Ross']}",0,0
10229,10229,33ScadVnbm2X8kkUqOkC6Z,Don Omar,66Q0sKoITOwDGz49FOVlBa,Polakan,"{'popularity': 28, 'song_name': 'Te Quitas o Nos Matamos', 'release_date': '2021-03-26', 'artists': ['Don Omar', 'Polakan']}",0,0
10230,10230,1l2ekx5skC4gJH8djERwh1,Don Diablo,2Ar8qR3eFdAdR2ZN6ndxTN,Moke,"{'popularity': 0, 'song_name': ""We'll Dance - Remix - Vs Don Diablo"", 'release_date': '2008-05-19', 'artists': ['Don Diablo', 'Moke']}",0,0
10231,10231,4Ws2otunReOa6BbwxxpCt6,Benny Benassi,6bA8L82JXU9CQa2nyUnLDh,Lulleaux,"{'popularity': 14, 'song_name': 'Even If - Lulleaux Remix', 'release_date': '2016-03-04', 'artists': ['Benny Benassi', 'VASSY', 'Lulleaux']}",1,0
10232,10232,09JJrjk6Mr5ZYwk1mk7aEb,Love Harder,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,"{'popularity': 58, 'song_name': 'Beat Of My Heart', 'release_date': '2019-10-04', 'artists': ['Lost Frequencies', 'Love Harder']}",1,0
10233,10233,36AJmodiIrwV9U3QOiLMYM,Harry Romero,5Z2NUZiY3FA00HKu5WTMhA,Mary Lambert,"{'popularity': 0, 'song_name': 'Secrets - Harry Romero Remix', 'release_date': '2014-09-16', 'artists': ['Mary Lambert', 'Harry Romero']}",0,0
10234,10234,0QZSzSj4BDYFARD2hZ7oNI,Kill The Buzz,5ASWBtbVe1yfxjrCuREQ4p,Ibranovski,"{'popularity': 0, 'song_name': 'Lockdown - Ibranovski Remix', 'release_date': '2020-09-04', 'artists': ['Kill The Buzz', 'Æmes', 'Yton', 'Ibranovski']}",0,0
10235,10235,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,1s20SirbxFCrdC9TSfUPwt,Benji Ceez,"{'popularity': 11, 'song_name': 'Willy Wonka', 'release_date': '2020-11-24', 'artists': ['Benji Ceez', 'Rich The Kid']}",0,0
10236,10236,1MSh4iqHmVl5OoNR1Pl8VB,WhySoSerious,5ypEYwWaSgtjBPCPcredFM,Nfasis,"{'popularity': 37, 'song_name': 'Ella, Ella, Ella Que Me Lo Ponga Pa Tra Tra Tra', 'release_date': '2020-03-11', 'artists': ['Nfasis', 'Jacka', 'WhySoSerious']}",0,0
10237,10237,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,4fQHCuys7JZvaQzRvB1kPR,Ghost Loft,"{'popularity': 68, 'song_name': 'So High (feat. Ghost Loft)', 'release_date': '2014-08-19', 'artists': ['Wiz Khalifa', 'Ghost Loft']}",0,0
10238,10238,1C5vXvYnmVVTKw4GVCKGzM,Derez De’Shon,6h2J3dxLnTyURwIUBumKog,Rich Gang,"{'popularity': 26, 'song_name': 'Balla Blocka', 'release_date': '2016-09-23', 'artists': ['Rich Gang', 'Derez De’Shon']}",0,0
10239,10239,23rK0hajv5ix2yPM4IIgOo,D Smoke,75VKfyoBlkmrJFDqo1o2VY,Fireboy DML,"{'popularity': 51, 'song_name': 'Champion', 'release_date': '2020-08-19', 'artists': ['Fireboy DML', 'D Smoke']}",0,0
10240,10240,1S7cZ5noexkl4qxOsGEYhp,Evante,4AA474G2hRfrHyGrfyDseO,Mozzy,"{'popularity': 6, 'song_name': 'No Names', 'release_date': '2018-12-04', 'artists': ['DARKO', 'Evante', 'Mozzy']}",0,0
10241,10241,1vCWHaC5f2uS3yhpwWbIA6,Avicii,4VpKjxiDmCnjXabVpQX42P,Victor Leicher,"{'popularity': 35, 'song_name': 'For A Better Day - DubVision Remix', 'release_date': '2015-10-01', 'artists': ['Avicii', 'Victor Leicher', 'Stephan Leicher']}",1,0
10242,10242,0bzZT5BwQ7RXTpQHKOAeG0,Apple & Stone,7jZM5w05mGhw6wTB1okhD9,ATB,"{'popularity': 8, 'song_name': 'Authentic Reaction', 'release_date': '2009-05-01', 'artists': ['ATB', 'Apple & Stone']}",0,0
10243,10243,1nzgtKYFckznkcVMR3Gg4z,KSI,2y89lEqw2h4u8bQ03Ld5po,Yoshi,"{'popularity': 30, 'song_name': '明日晴れるかな (Piano & Strings Version)', 'release_date': '2007-05-16', 'artists': ['Kei Yoshikawa']}",0,0
10244,10244,1KpCi9BOfviCVhmpI4G2sY,Tchami,5KBrF8hXgD944o0mnSQ4Nu,The Suburban Plaza,"{'popularity': 33, 'song_name': 'Toxic Love (feat. Suburban Plaza)', 'release_date': '2020-10-23', 'artists': ['Tchami', 'The Suburban Plaza']}",0,0
10245,10245,2HkAI0YrEcgoR8QdaURqhO,Dimitri Vegas,70GKv0GShE7KGqElJe9gxy,ChipTune,"{'popularity': 0, 'song_name': 'Higher Place (8-Bit Computer Game Cover Version of Dimitri Vegas & Like Mike)', 'release_date': '2020-06-05', 'artists': ['Chiptune Punks']}",0,0
10246,10246,0WmlDlKZ8JAICR2m5dxzhP,Archie Ward,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,"{'popularity': 61, 'song_name': 'Are You With Me - Radio Edit', 'release_date': '2016-10-21', 'artists': ['Lost Frequencies']}",1,0
10247,10247,1bPxKZtCdjB1aj1csBJpdS,Lil Reese,3hcs9uc56yIGFCSy9leWe7,Lil Durk,"{'popularity': 29, 'song_name': 'Hard Shit (feat. Lil Reese)', 'release_date': '2017-02-14', 'artists': ['Lil Durk', 'Lil Reese']}",0,0
10248,10248,1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,2EFpb61Lpi0l5ldOiqbZkK,Landy,"{'popularity': 30, 'song_name': 'All The Smoke (feat. Landy, Gunna & Wiz Khalifa) - Landy Remix', 'release_date': '2021-03-12', 'artists': ['Tyla Yaweh', 'Landy', 'Wiz Khalifa', 'Gunna']}",0,0
10249,10249,3FoFW2AoUGRHBacC6i4x4p,Russ Millions,7b79bQFziJFedJb75k6hFt,Tion Wayne,"{'popularity': 70, 'song_name': 'Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]', 'release_date': '2021-04-22', 'artists': ['Tion Wayne', 'Russ Millions', 'ArrDee', 'E1 (3x3)', 'ZT (3x3)', 'Bugzy Malone', 'Buni', 'Fivio Foreign', 'Darkoo']}",0,0
10250,10250,4mrBetqy378Jf1y6NLszlx,VINAI,7oGHuhJ1ffojXBuxgK4qiy,Micha Moor,"{'popularity': 16, 'song_name': 'Core - Radio Edit', 'release_date': '2013-01-17', 'artists': ['Micha Moor', 'VINAI']}",0,0
10251,10251,6TQj5BFPooTa08A7pk8AQ1,Kaskade,7GMot9WvBYqhhJz92vhBp6,EDX,"{'popularity': 27, 'song_name': 'Telephone - Kaskade Extended Remix', 'release_date': '2010-01-26', 'artists': ['Lady Gaga', 'Beyoncé', 'Kaskade']}",0,0
10252,10252,2NUz5P42WqkxilbI8ocN76,Vybz Kartel,4vxgQPKOglQzpAvx487RuO,Sikka Rymes,"{'popularity': 22, 'song_name': 'Delusional (feat. Sikka Rymes)', 'release_date': '2020-01-10', 'artists': ['Vybz Kartel', 'Sikka Rymes']}",0,0
10253,10253,5gOJTI4TusSENizxhcG7jB,David Bisbal,796OSRuB0E9Hq55uTFL9U8,Raphael,"{'popularity': 25, 'song_name': 'Escándalo - Remastered', 'release_date': '2008-12-02', 'artists': ['Raphael', 'David Bisbal']}",0,0
10254,10254,28vUBosX3kVa1ysUypT7EB,Elana Stone,4UzQ37Y0rzonVpsXpcNyFH,Josh Pyke,"{'popularity': 36, 'song_name': 'Endless Summer (feat. Elana Stone) - Acoustic', 'release_date': '2022-06-03', 'artists': ['Josh Pyke', 'Elana Stone']}",0,0
10255,10255,6c4sUNBgdonFJz8Kx2VsGz,Madcon,7GUyb3aEJHskmBRrhckLa6,OnklP,"{'popularity': 61, 'song_name': ""Beggin'"", 'release_date': '2009-01-01', 'artists': ['Madcon']}",1,0
10256,10256,0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,20qISvAhX20dpIbOOzGK3q,Nas,"{'popularity': 52, 'song_name': 'Life is Like a Dice Game - Spotify Singles', 'release_date': '2021-07-01', 'artists': ['Nas', 'Cordae', 'Freddie Gibbs']}",0,0
10257,10257,0DxeaLnv6SyYk2DOqkLO8c,MAGIC!,5M0lbkGluOPXLeFjApw8r8,DRAM,"{'popularity': 18, 'song_name': 'MAGIC - Drama Edit', 'release_date': '2021-12-12', 'artists': ['Joe Layne']}",0,0
10258,10258,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,23zg3TcAtWQy7J6upgbUnj,Usher,"{'popularity': 31, 'song_name': 'Hot Thing (feat. A$AP Rocky)', 'release_date': '2012-06-12', 'artists': ['Usher', 'A$AP Rocky']}",0,0
10259,10259,166LAhgsp6LILYNQ7DJitj,ALØNEuzii,6h2J3dxLnTyURwIUBumKog,Rich Gang,"{'popularity': 8, 'song_name': 'What you want', 'release_date': '2022-02-18', 'artists': ['ALØNEuzii', 'Bluejay', 'Rich Gang']}",0,0
10260,10260,1GO0BdzMo0I4HNHfbaLbKZ,Maesic,61wE1ArCFvqhi7aMMsawAw,teoh,"{'popularity': 14, 'song_name': 'Madrid', 'release_date': '2022-01-14', 'artists': ['Maesic', 'Lauro', 'teoh']}",0,0
10261,10261,1LKo6ZA3RNvKtLa6zDu32S,Kranium,3tVQdUvClmAT7URs9V3rsp,Wizkid,"{'popularity': 57, 'song_name': ""Can't Believe (feat. Ty Dolla $ign & WizKid)"", 'release_date': '2017-05-18', 'artists': ['Kranium', 'Ty Dolla $ign', 'Wizkid']}",0,0
10262,10262,6ZIZTVBwbAcLVOfcsSsb9Y,Max Valentine,7zJL978NtANOysfGY21ty6,Ghetts,"{'popularity': 7, 'song_name': 'Rain', 'release_date': '2015', 'artists': ['Ghetts', 'Max Valentine', 'A.L', 'Money Bagz']}",0,0
10263,10263,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",6Jrxnp0JgqmeUX1veU591p,Santigold,"{'popularity': 47, 'song_name': 'Lights On (feat. Ryan Beatty & Santigold)', 'release_date': '2018-11-16', 'artists': ['Tyler, The Creator', 'Ryan Beatty', 'Santigold']}",0,0
10264,10264,2SXhbucehn00OBVKhzxDyM,Erica Banks,3wVXTWabe3viT0jF7DfjOL,Vedo,"{'popularity': 29, 'song_name': 'Daddy Dior (feat. Erica Banks)', 'release_date': '2021-09-17', 'artists': ['Vedo', 'Erica Banks']}",0,0
10265,10265,1PiEUwpwwtIostNXewLUG1,Vanessa Bling,2NUz5P42WqkxilbI8ocN76,Vybz Kartel,"{'popularity': 56, 'song_name': 'One Man - Raw', 'release_date': '2011-04-25', 'artists': ['Gaza Slim', 'Vybz Kartel']}",1,0
10266,10266,7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean,7zd8O0lGS5sHftyvnhtWD1,Spotless,"{'popularity': 9, 'song_name': 'What Happened to Love (feat. Lunch Money Lewis, Spotless & The Knocks) - Afro Beats', 'release_date': '2017-11-03', 'artists': ['Wyclef Jean', 'LunchMoney Lewis', 'Spotless', 'The Knocks']}",0,0
10267,10267,1otDUlTEBjcyDQg6CkHRaV,Moses Boyd,5EUdiv20t58GCS09VMKk7M,Katy B,"{'popularity': 23, 'song_name': '2 Far Gone - Vocal Mix', 'release_date': '2021-02-15', 'artists': ['Moses Boyd', 'Katy B']}",1,0
10268,10268,1ESz23V2EMNGK2WhuAsTN9,Marlo,7kwCkEJ384PWm0UQW3hxjS,Yella Beezy,"{'popularity': 24, 'song_name': 'Big Shit (feat. Marlo)', 'release_date': '2019-07-19', 'artists': ['Yella Beezy', 'Marlo']}",0,0
